temps : 11:42:29.665062; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :216226:217674,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665064; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :217674,;Numéro accusé de réception : 734,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665162; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :217674:219122,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665166; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :219122,;Numéro accusé de réception : 723,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665172; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :219122:220570,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665174; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :222018,;Numéro accusé de réception : 701,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665282; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :222018:223466,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665286; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :223466,;Numéro accusé de réception : 690,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665292; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :223466:224914,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665293; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :224914,;Numéro accusé de réception : 679,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665297; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :224914:226362,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665299; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :226362,;Numéro accusé de réception : 668,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665303; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :226362:227810,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665305; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :227810,;Numéro accusé de réception : 657,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665309; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :227810:229258,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665310; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :229258,;Numéro accusé de réception : 646,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665314; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :229258:230706,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665316; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :230706,;Numéro accusé de réception : 635,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665320; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :230706:232154,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665322; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :232154,;Numéro accusé de réception : 624,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665325; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :232154:233602,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665328; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :233602,;Numéro accusé de réception : 613,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665332; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :233602:235050,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665333; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :236498,;Numéro accusé de réception : 591,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665463; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :236498:237946,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665467; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :237946,;Numéro accusé de réception : 580,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665473; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :237946:239394,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665475; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :239394,;Numéro accusé de réception : 569,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665479; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :239394:240842,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665481; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :240842,;Numéro accusé de réception : 558,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665485; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :240842:242290,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665486; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :242290,;Numéro accusé de réception : 547,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665490; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :242290:243738,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665492; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :243738,;Numéro accusé de réception : 536,;, Longueur du paquet : 0;;;;
temps : 11:42:29.665496; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :243738:245186,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665498; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :287178:288626,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665499; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :288626:290074,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665501; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :290074:291522,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665502; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :291522:292970,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665503; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :292970:294418,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665505; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :294418:295866,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665506; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :295866:297314,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665566; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :297314:298762,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665567; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :298762:300210,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665570; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :300210:301658,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665571; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :301658:303106,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665572; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :303106:304554,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665574; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :304554:306002,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665575; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :306002:307450,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665576; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :307450:308898,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.665578; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :308898:310346,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.669115; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :310346,;Numéro accusé de réception : 911,;, Longueur du paquet : 0;;;;
temps : 11:42:29.669185; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :310346:311794,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.669189; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :311794:311826,;Numéro accusé de réception : 2875,;, Longueur du paquet : 32;;;;
temps : 11:42:29.670213; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :153384:154832,;Numéro accusé de réception : 1322,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673006; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :311826:313274,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673309; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :313274:314722,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673313; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :314722:316170,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673315; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :316170:317618,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673316; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :317618:319034,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1416;;;;
temps : 11:42:29.673317; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :319034:320482,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673319; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :320482:321930,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673321; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :321930:323378,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673323; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :323378:324826,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673324; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :324826:326274,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673325; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :326274:327722,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673327; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :327722:329170,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673328; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :329170:330618,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673330; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :330618:332066,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673331; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :332066:333514,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673332; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :333514:334962,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673495; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :334962:336410,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673497; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :336410:337858,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673498; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :337858:339306,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673499; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :339306:340754,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673501; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :340754:342202,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673502; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :342202:343650,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673504; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :343650:345098,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673505; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :345098:346546,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673506; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :346546:347994,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673507; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :347994:349442,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673509; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :349442:350890,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673510; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :350890:352338,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673512; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :352338:353786,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673513; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :353786:355234,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673514; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :355234:356682,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673580; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :356682,;Numéro accusé de réception : 678,;, Longueur du paquet : 0;;;;
temps : 11:42:29.673677; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :356682:358130,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673681; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :358130:359578,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673683; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :359578,;Numéro accusé de réception : 791,;, Longueur du paquet : 0;;;;
temps : 11:42:29.673689; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :359578:361026,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673690; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :361026:362474,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673692; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :362474:363922,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673693; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :363922:365370,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673695; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :365370:366818,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673696; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :366818:368266,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673697; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :368266:369714,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673698; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :369714:371162,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673699; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :371162:372610,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673700; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :372610:374058,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673702; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :374058:375506,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673703; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :375506:376954,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673705; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :376954:378402,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673721; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :378402:379850,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673722; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :379850:381298,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673724; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :381298:382746,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.673725; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :382746:384194,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.676828; Adresse Ip source : BP-Linux8; Adresse IP destinataire : mauves.univ-st-etienne.fr.https:; flag : ACK;,Numero de séquence :384194,;Numéro accusé de réception : 671,;, Longueur du paquet : 0;;;;
temps : 11:42:29.677411; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :384194:385642,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677716; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :385642:387090,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677719; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :387090:388538,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677720; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :388538:389986,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677721; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :389986:391434,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677723; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :391434:392882,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677724; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :392882:394330,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677725; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :394330:395778,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677726; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :395778:397226,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677728; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :397226:398674,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677729; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :398674:400122,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677730; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :400122:401570,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
temps : 11:42:29.677732; Adresse Ip source : mauves.univ-st-etienne.fr.https; Adresse IP destinataire : BP-Linux8; flag : ACK;,Numero de séquence :401570:403018,;Numéro accusé de réception : 2875,;, Longueur du paquet : 1448;;;;
